required_mean_speed_kmh,proxy_energy_MJ_per_passenger,non_airborne_minutes,airborne_minutes,routing_margin,L_over_D_screen,allocated_mass_kg
364669.7540396097,2632.654240134201,58.1509830794605,1.8490169205394977,0.18386908744332112,6.525190471617107,90.626957595626
40989.31955077872,3225.2367788588463,45.9394442972723,14.060555702727697,0.011896852710357092,9.614473769391012,120.28920100954278
138667.8917824766,2944.947583172476,55.04471853243132,4.955281467568682,0.20644434491277477,10.619989935865505,155.5281738543849
,3416.090460473635,61.55221897796577,-1.5522189779657722,0.02889947285090322,9.556690785082278,149.3115730196889
,2367.8526481146146,63.98860120120254,-3.988601201202542,0.19991082060796028,10.379561190309762,127.23609885012274
423587.6870709564,6412.68836588291,58.34535716129374,1.654642838706259,0.23058223880513654,5.780283726644713,175.10708795452865
78729.59728772876,2913.9299361909857,51.01327970607522,8.986720293924783,0.24223083665063622,6.12408521367263,93.75649255701333
115925.45344120034,2212.310517610911,54.83744219800666,5.162557801993337,0.05076786269808614,9.259067104671006,129.89112446757161
,2428.5017961732074,66.23832033326889,-6.238320333268888,0.1758408464683816,9.947774811873552,119.1287206658759
78990.26243677412,2600.564030508771,52.07630486385037,7.923695136149632,0.09891566813987163,7.289918920665851,105.44777870666769
117981.14036870516,3227.3298280180898,54.42991095833783,5.570089041662172,0.15381924486667986,11.605537545937356,165.12295040838256
,2350.7668317776515,67.70947693975573,-7.7094769397557315,0.04390358980550804,10.320337465991162,102.77797164057174
76006.51835055844,5690.047869300501,50.733620400470286,9.266379599529714,0.236585009426209,7.6959811155605715,135.70429545889633
4916117.75082335,2064.23481868644,59.880620296674564,0.11937970332543557,0.030423661784072353,9.964460651527297,96.34733279881354
,1694.9300283454672,61.16898291105653,-1.1689829110565313,0.09477907186624168,11.279217131078145,133.4455236942498
2552248.5618157974,3022.0563683040323,59.759764543764334,0.24023545623566633,0.0765225313852741,5.681504639522288,100.3985457089494
254353.19159548267,1647.3239381325075,57.601832657648984,2.398167342351016,0.07097597160473487,9.794861792551334,99.91647199205259
